PC1,PC2
1.4294432814859945,0.9046610332838729
2.7450576843301633,0.15241784263975722
0.23451073746241405,0.6839658573444243
1.4474937297140704,-4.935276525447802
2.739372240560313,0.818083363411912
-1.2445875990493056,0.26160769236931836
2.0380233031400823,0.0924452041660814
-1.9615545667600252,-5.4913979062647424
1.7153324344036989,0.02094593630087195
1.4807831044357904,1.0419855503407025
0.19392819147231635,1.2226528370472565
2.3034011254343474,-0.35568314335719464
0.44295621898766385,0.10730233494796255
-3.281521234564972,-0.7409264078305933
0.34724687331494364,-3.9860414322214006
-0.845159344329213,1.653009129241258
2.0144832105277932,0.5670145072738668
2.5242935727903277,-0.1382428792327964
3.1126741188667797,-1.3582382948244105
-1.087288972066567,-2.0485425579592027
-0.7228528814793808,1.71681664255648
-0.4558093203304832,-0.8161234276573677
0.9997880206577281,0.3634328824404143
-1.1388720428196608,-2.8310087959468255
-1.6006892211508652,0.2602245327794531
2.5285270830098105,0.1474106145771309
-0.8610404850780767,0.654712743033371
1.320918366605596,1.2619104147379687
0.4810049083437826,1.4050345906705097
2.8590778323094637,0.07026785826738964
-3.3594570220400035,-0.4323327698670067
-3.1583736808721685,1.7541314373173893
-2.047918565386921,1.2600147738814886
-0.4308586591493146,1.3785601613977005
-1.8798095008491607,1.5688623594208435
0.7532496175478668,-0.8297327125504007
-7.383999056676016,-9.454293840919227
-0.08443677056281829,1.5923328767194969
0.6284620283439903,-1.8864254237063531
-3.4713827702234057,0.8173788716164875
1.0293975922549097,0.9709467695522506
2.1238182572400315,0.36910197396177136
-2.2499762381167647,1.7012278984587357
-0.21687978241462696,0.678666694627794
-1.3972867324368214,1.3410861444759374
1.9081779599173694,-0.3121819943923585
3.096690564082942,-0.534022542988153
1.674505118787423,-2.5859645388629353
-1.9459608761775324,-0.20830326860272194
-1.292081338637228,-0.13279543680646597
-0.8574571072343512,-0.5829446449379375
1.8529070169104092,-1.0950950585821146
-0.10614086829637356,0.24037256299195886
0.3080683730062887,-1.0518219737103136
-0.0047715364605245515,-0.9528104434111174
-0.3380853621051641,0.8568305972427399
-1.5914501545028674,-0.5097375390272917
-2.1214499690033537,0.26907651893225404
-0.7326490586718385,1.2648010030850034
-0.2029662180952289,0.5303029989302361
-0.8790729337030763,-1.1527817376927934
-0.9957830226458965,-2.279077350836682
-0.45326387041357635,0.2809503979715646
-0.2506990190961114,0.29168018140390223
0.26757156594905324,0.757897043549665
1.3505102942984264,-0.4667420614235081
-0.4489195753272032,1.0682288905925446
-0.03628454970001332,1.4593162467001315
0.200403740560854,-1.9138675063295054
-0.7667983839499661,-1.2076880049122092
-0.31886560151117166,1.0898633359274954
0.33807302654519894,0.9691318844181428
1.1937984530166155,-0.8362464442575335
0.23452992148574947,1.7184766188308092
-0.3448826441016158,1.1319619233640734
-0.5416553827234082,-1.066601594522867
0.6721877796131204,0.7419447907730649
-0.48097058421519856,1.5365755499193379
1.07378595166683,-1.4566526441489545
-0.14266600540868793,0.2965520109107504
0.17592321246717454,-1.3063519287574386
-0.5317095116992081,0.9384873321459654
-0.020973112946278582,1.1606371961260786
0.9039728905552676,-1.5598684928768054
-0.2580976870046175,1.0722338391261395
0.17435914334576053,0.5508921119296069
-0.278492284062323,1.5054336058483313
-0.7628012890815563,1.3747349145707692
0.6455929389626448,0.4762787147404987
-3.2450991515028895,-0.641344156261762
-1.5655985036702946,-1.1357909532405
0.325896959720464,1.8155433642196013
-0.056493713139109704,1.1961304121266887
1.2085299361302313,0.24425494449291085
1.0721828438817418,1.154391067086288
-1.1147212403269966,1.6077686579678665
3.619157614445798,0.8090550901473648
2.680582136265252,-2.55052361331368
-0.6224348126934927,-4.824666458772038
2.0951222082043053,-1.0211139723586122
0.10143526079856625,-0.152989426180928
-0.3402228979585778,1.436015241620988
2.4349002782438744,-0.3679900112410842
0.5394111689594683,0.9937506785120698
-0.5662108767052316,0.7118634811960032
3.0076445260833182,-0.13210201760000825
1.4072583306085393,0.6109239978535516
1.1588141997709576,-2.397392623231517
-4.374568811262926,-4.057725120028344
-0.928330305425424,-0.09508481287485109
-0.8709496471989303,0.4999217064089419
-0.7344831736285515,-0.4327871466636829
-0.45968345035340397,-0.7408960754613032
-1.9681783725468376,-1.7554928419187938
1.4061041828545107,1.5477377973742497
1.0170527379933096,0.8786517297602269
1.5342774479989443,1.1509262446654527
1.4080105398284464,0.3205927312943077
0.31679810811215975,1.271574581180049
2.7065687664672855,-0.21495078519649477
2.024652776085423,0.2564058685881636
1.353867659626785,-5.439489677751609
2.257479252358765,0.1411103213688546
1.0632061957841035,0.6190998326853083
2.2847749894190836,1.015888705644043
0.45161630038854983,1.245041287619606
0.6803410685941448,1.2541456450168924
2.3618184821074273,0.803328388309088
-2.77140179746212,0.16860057775908827
-1.8916764168491749,1.2763357917879181
4.246456489533746,-0.6530644329287332
-1.1361900788657069,0.3726253256316014
3.6398120572267527,0.9406911663689048
3.8060453847579856,0.6062087546423955
1.342315629191733,0.10138969747138178
-1.043300443464411,-1.008641057973075
-2.331308932940757,0.7514630650646805
-2.514241602719781,-1.0857210067482217
2.33721826484713,-1.3742759246164757
-0.6052294809166863,0.5989218146754347
-1.2042459783638597,0.5570098728592283
0.8832610120929973,0.3189995110032857
1.0758118399864365,-0.16362963666187233
0.8222652307469233,0.015688259313743697
-0.9711307419037348,1.5303726874247665
2.1116708822764014,-0.3752240208059203
-1.509963183020721,1.4878548310380406
-2.477559484218326,2.1444022220738335
-2.508763768879944,0.684030913489162
-1.3610124496268106,1.409699173788409
-1.3299672633832957,1.6611956960877678
-0.3606884329738003,1.2059298605816706
0.22537710847703973,-2.330563795615725
-0.7310148829578521,1.7242329354605936
2.0588155394094136,-0.717341376090032
-1.1783732523231025,0.09433200599589632
1.9059888836872163,-0.5844983671155665
2.5037090205581607,1.0163653174156646
0.40063579217589085,1.1417483348579909
2.2434726425599365,-0.005399696941137567
-2.21751881396397,2.129436503827958
2.348985372209013,0.44846867139693525
-1.884986378957574,0.9177753214163733
1.3494704052257773,-1.2699775078383364
-2.413730896310735,1.160725128854251
-0.45034180218026115,0.9216413001222754
1.2741587533290646,-2.4475647331547803
-1.0992549854478275,-0.6803157153358009
2.3286472315742635,1.3044954789039247
-1.7753388187922474,-0.8722285952222718
-0.2876851778931187,0.13042587737792902
0.35645079927918916,-0.25118166663086794
-3.002591338234439,0.4431091746329763
-1.7094453691896903,-2.2034916522321697
-0.7440728062385173,-3.8054246150463777
-0.8063465658858257,0.4681619151274958
-0.0907695599205536,1.276187553332398
-0.9915343749387671,-1.600357048382133
-1.3375603210327467,-2.681322638839716
0.038465645092341454,-0.822226830342707
-0.7386729087081007,0.7636850612543215
-0.45984503918093134,1.041546603326123
-0.11731529868345346,-2.7257144981228634
-0.07562920514252718,0.8745989192375351
0.06975509630630874,1.4205881504500324
0.4051667343241256,-0.833729287083465
0.5525441809713286,0.15450319673011703
-0.1026194836467096,1.3455315193865836
-0.5757582957419749,1.5928879328608605
0.8006108670849919,-1.3767090496728462
0.20959439691409082,1.560521240617179
-0.984756830044401,1.4365744380003793
-1.5510241776841933,-1.7849428440530701
0.09111444777804721,1.05031568973638
0.16111664455261096,1.4641445600334138
0.4516751112093497,-1.0536761442717646
0.7667824611103241,0.2981461936952156
1.6757742550672383,0.43126320384446126
-0.08665726237464136,0.5768989033086699
0.025112153171083604,0.8228333810020094
1.0522998891479778,-0.5527014424288551
-0.628108918998864,1.3876678421222104
0.3261815089343504,0.28393659484003364
-0.6803552902695746,1.4358243076024482
-0.3584451746367606,0.8993145954581564
1.5807822914701137,0.12427623504341237
-2.0695882490905646,-0.9165938871939466
-0.6653457454498363,-1.535498565073684
0.24928817264278816,1.7915669472548241
-1.696241020577652,1.1380360374949698
-0.742876320021799,-0.05210818500829297
-0.32737128418585926,0.910506132041496
-2.2251717821095123,1.2855379013514807
-0.21212823688505034,0.3363595147087972
-0.7576955371589574,1.730396021545018
1.4414625323056236,0.34582289426695223
0.833191641410306,-0.25748879177577855
0.8629236334010173,-1.2655303606350077
0.4806183605969718,0.39904330831073537
1.7415961096234827,-1.6159830924825758
0.9900764938515692,0.6660020692233058
2.668598360282503,0.41303640638014055
1.922570517220448,-1.753837610383754
-1.261423929127258,-0.38394452419375624
1.9417772823894957,-1.1020019103745804
-0.14106742960231777,0.46128289867640293
1.3324788672787073,0.30576183351237207
-0.01416803109786643,1.5556174810946375
-1.0378241143343443,0.5584405131987367
-1.4471922851575458,0.9310587571476152
-1.2864822558106308,1.0589366593770198
-0.9009719246587314,-1.5425794721611905
-1.4914101381466431,0.3839044581805602
2.9181871216771618,-1.0321000465623396
0.41102176132066287,1.1373362189231162
1.290728609862859,-1.0281467214883233
0.3493701571290494,1.0794930149309456
0.812689277609327,-1.6095526572808083
3.1706879879820007,-0.40766622482390835
3.018376948712105,0.20610544309871237
1.6809464622324777,-0.7046754635562595
0.3841608722672182,0.23419209474847727
0.7710944914965285,0.851464225553816
1.6103374013667155,1.4084999578123552
2.396477556580399,-0.05582721175575884
-0.5165375834245434,1.6990674304805842
2.6823705444072994,-0.09088827741340604
0.04127705554483562,1.0988738454772924
-1.4933746742698084,-0.8665004109978236
-2.1312416713550326,-4.198749161107733
-1.0208148886117454,0.20669497698289183
-0.4185576404644886,-0.27704390433353304
-0.8197700224281704,1.0185875039103631
0.8906015470702203,-0.32512086199013973
-4.451076893680362,-2.568944171230256
-3.4217439779639687,0.6155882478630376
-1.284917945361922,-0.28746003245527507
0.49031461005424687,-0.2600078741838612
-0.9589660930905234,1.3637722951283253
0.875269782503156,-2.1061238382708165
-0.29890022118227505,-0.2548562853471038
0.9851828415425994,-3.9250992325604606
1.339286730061525,1.0704986656912017
0.23359310851455287,1.3851852101400168
1.5396169686094012,1.0415739139625955
-1.1089736758990807,1.562228409917647
-1.2186394670776945,1.66556596523148
-2.3532743594623153,1.0133997159318162
0.09260183306563456,-0.02438441221991184
-1.4833894784221544,1.4645605470837648
-0.5439656725142852,1.9369205603585722
-1.9243943310087237,-0.22669258332952044
0.766705565942954,1.5987650048754967
2.291577398495404,0.4579864844853169
-2.0140513783005307,1.273704660869507
2.670963105377014,-0.7023646803353225
1.3922918987945065,1.323195107124599
-0.39259588196305056,1.1174811428091622
0.5467356407766176,0.18089829835397464
-5.433123115019383,1.8628766360692148
3.498264574368101,0.7448397501509901
-1.97434092784307,-2.0088693081337836
4.872640774902253,-3.491397199605882
-0.5858521253637758,0.2228315697513854
-0.6115746917183679,0.4860857572243491
-0.24116696930896217,0.6394951488639647
2.8441613773559227,-0.9959817210965531
2.5383865070536937,0.7722908778784047
-0.3067015711736967,-0.0005362527384994486
1.6579286173338217,-0.6986929250962678
0.884166586173473,0.08799396608122612
0.2574954048572356,0.5772577188174041
0.5680071092011897,0.2073458239258321
-2.017154343225983,1.0692545985383315
-4.4386496089530265,1.7901710634278196
1.735621064265938,0.3591280678835124
-0.31025411787513574,0.8082840549803318
-2.95154844455057,0.6022536294626967
-1.135472637588791,-0.6772232724832189
0.040380072210139416,-1.6360685840348839
-0.24460182305681868,0.32195513614210114
-0.09719466785872359,0.20465512402039407
-0.4743244358315631,-0.940926140695065
-2.0637320427451695,-2.0842459366184314
0.6648581102981304,-0.9768562904066223
-1.091157587632576,0.9970235381998528
-1.603715341210131,-0.5038618745004897
-0.10454991253216908,-3.0397630809564253
-0.0035235759631150995,0.4416203140331629
-1.32086371376041,0.9446935039113001
-0.13984205815878806,-0.03287214135366075
1.0212084796390684,-1.8012978650572342
-0.009256619629485922,0.792312916016666
0.1674472249142257,1.6633828492350995
0.005780541939023896,-0.7018602276000332
1.2475748308177197,1.6295791768233217
0.1625937121435893,1.4149620636627738
-2.441997271349022,-3.0116036235387655
0.21019060443420884,1.5389293981475578
0.18766627778916814,1.4777226268030932
0.6199660138880781,-0.4846762543648542
-0.00258940890050047,0.456851017607532
1.315285345459528,-1.4991280896389827
0.0038287829712098406,0.4850679573637062
0.046025271638143746,1.4919507500845035
0.45059627197713015,1.2111073400271233
-1.1663047950621843,1.736287128645631
-0.4626588756658742,0.8394541741823913
0.8601617618737487,0.22403511192017947
-2.0139832076038404,-0.10496808691860927
-0.3614656968813232,-2.1136815813605363
0.18811132369630618,-0.05379941148677915
-0.16866891655067306,1.5547221576656534
-0.2823555527839228,-0.2839854571268621
-0.024610758318094936,1.4019613383905116
-1.5613310664264588,1.6888517078195682
-2.950919584381293,0.3416863524935782
-0.4369893389886409,0.1430895054482504
0.43444125046422166,1.196450149085507
0.5472875915758552,0.7355404440210823
0.5670056147324465,1.8874993183324635
1.920582616346963,-0.4067008811656626
-0.5388922650685884,-5.912404076085418
0.8780694913899281,0.3036014390642092
1.0311708093492495,0.727135998022532
0.09452564465288772,0.23576347791961072
1.0869979790524154,1.4176701877278672
2.354667781344372,1.385541151283403
2.9818678594859334,0.9073778669648405
0.9067643256523626,0.07596726501294644
-0.11950044984275572,-3.0869759013706157
-3.0474539709888195,-0.46629514998834876
-0.9222992666006116,-1.77567037088017
-0.5377392455580788,1.428935041358748
0.16638486608063396,0.9877870928421839
0.9373836981811265,-0.41486316924907646
-4.607221098492872,-2.556791080880457
0.3695766225262178,0.18961179915453064
1.2730439865410765,1.6854676539744158
0.8020276643880149,1.7007861734487044
1.7031290029153117,0.7545613694470954
-0.7656826129507046,0.268120023555648
3.441599532350893,-0.36266431224208284
2.95240010122546,0.08463402854934672
1.2628089343998408,0.9580926533091914
1.6555127585764555,-0.7041044700835827
2.812110540350104,-0.10905736125554304
1.0936326640490948,1.6403542516600336
3.38397506093084,1.0668759893450819
-1.4979858275754994,-0.848867193127493
2.727154820779717,0.45937988627466414
-5.861864852858345,0.8397118158921496
-1.8190954151467589,1.4502573391504523
2.0054366329301145,0.12300313239778522
0.09988402140796858,1.1907281638081126
-0.8101967650983827,1.465759126752021
2.2443271332101915,-0.41751947161145
1.2868829402009407,-0.6057525528687032
-0.4986712268889003,-1.1574054185594622
0.23080465491095448,0.3390505859087173
-1.6024651198391378,-1.4937353353524265
3.35182318702796,-1.3186986005337313
0.37980806255798244,0.20090588779964602
-1.5932595549873472,-5.353589095408702
1.74463969667396,0.9194080146913247
-0.15027139270334094,-0.43291579078487874
2.529944598495112,0.8390420136942477
-0.7003075658415294,0.015611087428125663
1.7833686394239545,-1.5724597124483435
-4.340693185739163,1.6304327273546046
-0.007503759908415477,1.404734666370807
-1.9859205164797273,1.832076694361349
-0.9340627795712596,1.3654915989600382
-1.007725759713384,1.3174445056070365
0.36706806236338435,-1.5829330387951752
0.5588536184629859,-0.7670758956477607
0.9302767873083906,1.9027068383409886
2.984892567870042,0.07266371793398381
-2.25359517189755,0.9118789176228481
1.6430887780200922,0.237570240416207
1.0826009592244359,-2.252420827820105
0.16034006862192104,1.1151684527146677
-0.2731664890229693,0.5847265764523055
4.374195138533622,-3.90920995090399
0.7137807044775653,-0.3946565029825858
1.1499587735270753,-2.5616350019288285
-0.32344873423810727,0.31340931956565704
-1.8133603417861708,0.946461679167163
1.362917704677149,0.5981877337753728
-2.8277040659779527,-0.8423545822105057
0.8233048546946238,-0.6920809245453027
-0.09099637063783922,-0.25152271210719174
0.16446281172294944,0.657194494932012
-0.9770342148995533,0.41006418429650354
0.1962075234287398,0.917828506014119
3.6711216227341255,-0.518853260271585
-1.3568739179075788,0.878420443376028
3.4099092385791008,-5.6051829778629125
2.602181180640594,-0.5635433624084267
1.255693968525024,0.33398559112228243
-3.2768812333880093,1.208794522315654
0.46538449909091195,-0.21265219515389802
-1.4398245171428332,0.918166551671888
2.0028237586149995,-1.5559553120727125
